RECORDING_SESSION_LABEL	TRIAL_INDEX	IA_AREA	IA_DWELL_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIXATION_COUNT	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIXATION_%	IA_ID	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LEFT	IA_BOTTOM	IA_RIGHT	IA_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_TIME	IP_LABEL	IP_START_TIME	TIME_SCALE	Session_Name_	Trial_Index_	condition	dog_session	frame_rate	session	video_file	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_TOTAL_VISITED_IA_COUNT
Mia_2	3	56118.00	4687	770	1	2	.	.	92	0	613.70	428.00	1	0.2857	2	dog_face_IA	3917	583.30	328.10	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 2, 0]	624827	whole_video	614818	Trial Relative	Mia_2	3	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9523.00	7	2	2
Mia_2	4	56118.00	2641	2618	2	2	2	[2]	6771	1	396.10	150.00	0	0.5000	1	human_face_IA	23	336.60	141.00	259	197	541	.	-2	RECTANGLE	[2, 1, 0]	635592	whole_video	625580	Trial Relative	Mia_2	4	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9910.00	4	2	2
Mia_2	4	56118.00	6298	6298	1	1	.	.	420	0	548.80	341.70	1	0.2500	2	dog_face_IA	6298	548.80	341.70	469	524	751	.	325	RECTANGLE	[2, 1, 0]	635592	whole_video	625580	Trial Relative	Mia_2	4	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9910.00	4	2	2
Milo_1	1	56118.00	4168	208	5	4	.	[2]	1326	1	377.60	123.70	0	0.2667	1	human_face_IA	22	409.10	191.30	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 1, 0, 2, 1, 2]	4282830	whole_video	4272822	Trial Relative	Milo_1	1	clear	18-1	12	1	clear_goal_100.mp4	9287.00	15	2	2
Milo_1	1	56118.00	4836	147	1	7	.	.	118	0	527.70	413.10	1	0.4667	2	dog_face_IA	546	563.00	522.60	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 1, 0, 2, 1, 2]	4282830	whole_video	4272822	Trial Relative	Milo_1	1	clear	18-1	12	1	clear_goal_100.mp4	9287.00	15	2	2
Milo_1	2	56118.00	2920	1361	3	2	.	.	812	0	320.40	92.40	1	0.2000	1	human_face_IA	1559	385.90	149.00	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 2, 0]	4293270	whole_video	4283258	Trial Relative	Milo_1	2	clear	18-1	12	1	clear_goal_100.mp4	9444.00	10	2	2
Milo_1	2	56118.00	349	349	6	1	.	[1]	4044	1	606.50	456.10	1	0.1000	2	dog_face_IA	349	606.50	456.10	469	524	751	.	325	RECTANGLE	[0, 1, 0, 2, 0]	4293270	whole_video	4283258	Trial Relative	Milo_1	2	clear	18-1	12	1	clear_goal_100.mp4	9444.00	10	2	2
Milo_1	3	56118.00	4625	755	4	4	.	.	1109	0	309.20	70.80	1	0.3333	1	human_face_IA	165	342.60	101.20	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1, 0, 2, 0, 1]	4303708	whole_video	4293699	Trial Relative	Milo_1	3	clear	18-1	12	1	clear_goal_100.mp4	9351.00	12	2	2
Milo_1	3	56118.00	2467	1150	9	2	.	[1]	7061	1	612.80	433.30	1	0.1667	2	dog_face_IA	1317	570.10	491.10	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1, 0, 2, 0, 1]	4303708	whole_video	4293699	Trial Relative	Milo_1	3	clear	18-1	12	1	clear_goal_100.mp4	9351.00	12	2	2
Milo_1	4	56118.00	4357	1808	3	2	.	.	2491	0	383.50	118.90	1	0.2857	1	human_face_IA	2549	312.30	143.80	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1, 2]	4314350	whole_video	4304340	Trial Relative	Milo_1	4	clear	18-1	12	1	clear_goal_100.mp4	9563.00	7	2	2
Milo_1	4	56118.00	952	167	6	2	1	[1]	9327	1	650.50	332.80	1	0.2857	2	dog_face_IA	785	502.60	411.50	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1, 2]	4314350	whole_video	4304340	Trial Relative	Milo_1	4	clear	18-1	12	1	clear_goal_100.mp4	9563.00	7	2	2
Milo_2	1	56118.00	1540	157	2	3	2	[2]	301	1	436.00	146.90	0	0.2308	1	human_face_IA	1167	354.90	84.60	259	197	541	.	-2	RECTANGLE	[2, 1, 2, 0, 2, 1, 0, 2, 0, 2]	6461554	whole_video	6451543	Trial Relative	Milo_2	1	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9212.00	13	2	2
Milo_2	1	56118.00	4584	139	1	6	.	.	117	0	548.70	401.60	1	0.4615	2	dog_face_IA	37	544.00	349.00	469	524	751	.	325	RECTANGLE	[2, 1, 2, 0, 2, 1, 0, 2, 0, 2]	6461554	whole_video	6451543	Trial Relative	Milo_2	1	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9212.00	13	2	2
Milo_2	2	56118.00	3621	313	3	3	.	[2]	6121	1	461.40	184.80	0	0.5000	1	human_face_IA	1748	408.70	138.10	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1]	6471993	whole_video	6461983	Trial Relative	Milo_2	2	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9548.00	6	2	2
Milo_2	2	56118.00	5129	5129	1	1	.	.	94	0	546.90	344.90	1	0.1667	2	dog_face_IA	5129	546.90	344.90	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1]	6471993	whole_video	6461983	Trial Relative	Milo_2	2	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9548.00	6	2	2
Milo_2	3	56118.00	645	645	5	1	2	[2]	2686	1	516.90	156.60	0	0.1250	1	human_face_IA	645	516.90	156.60	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 1, 0, 2]	6483092	whole_video	6473082	Trial Relative	Milo_2	3	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9536.00	8	2	2
Milo_2	3	56118.00	2410	239	1	4	.	.	731	0	597.30	333.70	1	0.5000	2	dog_face_IA	826	723.50	402.00	469	524	751	.	325	RECTANGLE	[2, 0, 2, 1, 0, 2]	6483092	whole_video	6473082	Trial Relative	Milo_2	3	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9536.00	8	2	2
Milo_2	4	56118.00	2959	2959	5	1	2	[2]	5167	1	427.90	120.30	0	0.1429	1	human_face_IA	2959	427.90	120.30	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 1, 0]	6493530	whole_video	6483520	Trial Relative	Milo_2	4	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9438.00	7	2	2
Milo_2	4	56118.00	3365	1911	1	2	.	.	92	0	524.50	372.60	1	0.2857	2	dog_face_IA	1454	666.10	439.70	469	524	751	.	325	RECTANGLE	[2, 0, 2, 1, 0]	6493530	whole_video	6483520	Trial Relative	Milo_2	4	ambiguous	18-2	30.3	2	ambiguous_goal_100.mp4	9438.00	7	2	2
Nala_1	1	56118.00	9185	201	2	3	.	.	842	0	377.80	147.10	1	0.5000	1	human_face_IA	1018	319.70	96.80	259	197	541	.	-2	RECTANGLE	[0, 1, 0]	1476090	whole_video	1466086	Trial Relative	Nala_1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9849.00	6	2	1
Nala_1	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0]	1476090	whole_video	1466086	Trial Relative	Nala_1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9849.00	6	2	1
Nala_1	2	56118.00	9738	303	2	4	2	[2]	828	1	396.30	120.10	0	0.8000	1	human_face_IA	2938	425.00	93.60	259	197	541	.	-2	RECTANGLE	[2, 1]	1487059	whole_video	1477048	Trial Relative	Nala_1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9886.00	5	2	2
Nala_1	2	56118.00	148	148	1	1	.	.	623	0	632.00	383.20	1	0.2000	2	dog_face_IA	148	632.00	383.20	469	524	751	.	325	RECTANGLE	[2, 1]	1487059	whole_video	1477048	Trial Relative	Nala_1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9886.00	5	2	2
Nala_1	3	56118.00	9417	180	2	5	.	.	407	0	384.80	187.00	1	0.7143	1	human_face_IA	3777	420.10	98.40	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1]	1497611	whole_video	1487600	Trial Relative	Nala_1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9830.00	7	2	1
Nala_1	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1]	1497611	whole_video	1487600	Trial Relative	Nala_1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9830.00	7	2	1
Nala_1	4	56118.00	6926	3114	3	6	.	[2]	1015	1	362.00	80.90	0	0.6667	1	human_face_IA	165	417.80	82.00	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1]	1508549	whole_video	1498538	Trial Relative	Nala_1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	7499.00	9	2	2
Nala_1	4	56118.00	173	173	1	1	.	.	595	0	547.30	399.80	1	0.1111	2	dog_face_IA	173	547.30	399.80	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1]	1508549	whole_video	1498538	Trial Relative	Nala_1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	7499.00	9	2	2
Nala_2	1	56118.00	8234	5598	2	5	2	[2]	847	1	381.60	170.00	0	0.6250	1	human_face_IA	522	367.40	124.30	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 1]	1021098	whole_video	1011086	Trial Relative	Nala_2	1	clear	01-2	30.3	2	clear_goal_100.mp4	8754.00	8	2	2
Nala_2	1	56118.00	425	166	1	2	.	.	629	0	599.30	360.50	1	0.2500	2	dog_face_IA	259	583.40	419.00	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 1]	1021098	whole_video	1011086	Trial Relative	Nala_2	1	clear	01-2	30.3	2	clear_goal_100.mp4	8754.00	8	2	2
Nala_2	2	56118.00	7935	3969	3	5	.	.	857	0	373.30	148.70	1	0.6250	1	human_face_IA	527	367.90	139.10	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1]	1031913	whole_video	1021903	Trial Relative	Nala_2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9794.00	8	2	1
Nala_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1]	1031913	whole_video	1021903	Trial Relative	Nala_2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9794.00	8	2	1
Nala_2	3	56118.00	8108	3884	2	3	2	[2]	2377	1	399.50	158.50	0	0.5000	1	human_face_IA	2416	370.20	167.90	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 1]	1043513	whole_video	1033507	Trial Relative	Nala_2	3	clear	01-2	30.3	2	clear_goal_100.mp4	9813.00	6	2	2
Nala_2	3	56118.00	1462	1068	1	2	.	.	1261	0	519.50	331.60	1	0.3333	2	dog_face_IA	394	585.90	370.40	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 1]	1043513	whole_video	1033507	Trial Relative	Nala_2	3	clear	01-2	30.3	2	clear_goal_100.mp4	9813.00	6	2	2
Nala_2	4	56118.00	7206	677	3	5	.	[2]	1147	1	366.20	146.10	0	0.4545	1	human_face_IA	3543	373.70	153.20	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1, 2, 1]	1054471	whole_video	1044460	Trial Relative	Nala_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9317.00	11	2	2
Nala_2	4	56118.00	781	163	1	3	.	.	609	0	579.70	471.20	1	0.2727	2	dog_face_IA	235	613.20	486.00	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1, 2, 1]	1054471	whole_video	1044460	Trial Relative	Nala_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9317.00	11	2	2
Ori_1	1	56118.00	3553	815	6	4	2	[2]	1961	1	382.80	128.30	0	0.3077	1	human_face_IA	971	363.10	94.10	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 1, 2, 0, 2, 1, 2, 1]	2157421	whole_video	2147411	Trial Relative	Ori_1	1	clear	02-1	30.3	1	clear_goal_100.mp4	9476.00	13	2	2
Ori_1	1	56118.00	5368	188	1	6	.	.	642	0	597.90	333.70	1	0.4615	2	dog_face_IA	2124	575.70	522.70	469	524	751	.	325	RECTANGLE	[2, 0, 2, 1, 2, 0, 2, 1, 2, 1]	2157421	whole_video	2147411	Trial Relative	Ori_1	1	clear	02-1	30.3	1	clear_goal_100.mp4	9476.00	13	2	2
Ori_1	2	56118.00	4450	107	2	4	2	[2]	918	1	405.60	186.50	0	0.4000	1	human_face_IA	3100	379.90	153.50	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 1, 2, 0, 2]	2168064	whole_video	2158054	Trial Relative	Ori_1	2	clear	02-1	30.3	1	clear_goal_100.mp4	9605.00	10	2	2
Ori_1	2	56118.00	4855	556	1	4	.	.	278	0	523.10	415.20	1	0.4000	2	dog_face_IA	427	556.10	503.80	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 1, 2, 0, 2]	2168064	whole_video	2158054	Trial Relative	Ori_1	2	clear	02-1	30.3	1	clear_goal_100.mp4	9605.00	10	2	2
Ori_1	3	56118.00	3478	1308	3	5	.	[2]	547	1	380.40	97.50	0	0.3125	1	human_face_IA	19	364.10	62.60	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 2, 1, 0, 2, 1]	2178504	whole_video	2168493	Trial Relative	Ori_1	3	clear	02-1	30.3	1	clear_goal_100.mp4	9395.00	16	2	2
Ori_1	3	56118.00	5635	221	1	9	.	.	95	0	555.30	508.30	1	0.5625	2	dog_face_IA	282	579.70	452.00	469	524	751	.	325	RECTANGLE	[2, 0, 1, 2, 1, 0, 2, 1]	2178504	whole_video	2168493	Trial Relative	Ori_1	3	clear	02-1	30.3	1	clear_goal_100.mp4	9395.00	16	2	2
Ori_1	4	56118.00	8512	1762	2	5	2	[2]	644	1	375.40	121.20	0	0.4545	1	human_face_IA	143	338.10	84.60	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 0, 1, 0, 1, 2]	2189247	whole_video	2179237	Trial Relative	Ori_1	4	clear	02-1	30.3	1	clear_goal_100.mp4	9386.00	11	2	2
Ori_1	4	56118.00	449	185	1	3	.	.	400	0	482.90	415.00	1	0.2727	2	dog_face_IA	54	534.70	445.90	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 0, 1, 0, 1, 2]	2189247	whole_video	2179237	Trial Relative	Ori_1	4	clear	02-1	30.3	1	clear_goal_100.mp4	9386.00	11	2	2
Ori_2	1	56118.00	1674	449	5	2	.	[2]	1085	1	426.30	139.80	0	0.1333	1	human_face_IA	1225	409.10	169.00	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2]	2116647	whole_video	2106645	Trial Relative	Ori_2	1	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9470.00	15	2	2
Ori_2	1	56118.00	4848	224	2	7	.	.	569	0	532.50	523.20	1	0.4667	2	dog_face_IA	131	514.50	458.40	469	524	751	.	325	RECTANGLE	[0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2]	2116647	whole_video	2106645	Trial Relative	Ori_2	1	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9470.00	15	2	2
Ori_2	2	56118.00	1714	463	6	3	.	[2]	2189	1	420.30	183.70	0	0.1304	1	human_face_IA	888	403.20	171.40	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 0, 2, 1, 2]	2127421	whole_video	2117411	Trial Relative	Ori_2	2	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	8736.00	23	2	2
Ori_2	2	56118.00	3765	330	1	13	.	.	431	0	499.80	471.20	1	0.5652	2	dog_face_IA	152	588.40	520.10	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 0, 2, 1, 2]	2127421	whole_video	2117411	Trial Relative	Ori_2	2	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	8736.00	23	2	2
Ori_2	3	56118.00	2336	469	2	4	.	.	1648	0	418.60	128.60	1	0.2857	1	human_face_IA	1075	415.40	179.60	259	197	541	.	-2	RECTANGLE	[0, 1, 2, 1, 2, 0, 2, 0, 1, 0]	2139306	whole_video	2129295	Trial Relative	Ori_2	3	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9085.00	14	2	2
Ori_2	3	56118.00	2512	413	3	5	1	[1]	2170	1	515.50	358.60	1	0.3571	2	dog_face_IA	826	560.50	489.10	469	524	751	.	325	RECTANGLE	[0, 1, 2, 1, 2, 0, 2, 0, 1, 0]	2139306	whole_video	2129295	Trial Relative	Ori_2	3	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9085.00	14	2	2
Ori_2	4	56118.00	3950	888	3	3	2	[2]	449	1	446.00	95.10	0	0.3333	1	human_face_IA	1788	411.10	189.40	259	197	541	.	-2	RECTANGLE	[0, 2, 1, 0, 1, 2, 1, 2]	2149744	whole_video	2139734	Trial Relative	Ori_2	4	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9581.00	9	2	2
Ori_2	4	56118.00	4627	117	2	3	.	.	278	0	539.20	416.50	1	0.3333	2	dog_face_IA	2137	568.60	452.20	469	524	751	.	325	RECTANGLE	[0, 2, 1, 0, 1, 2, 1, 2]	2149744	whole_video	2139734	Trial Relative	Ori_2	4	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9581.00	9	2	2
Sahibu_1	1	56118.00	2399	867	2	2	.	.	764	0	369.20	168.60	1	0.2222	1	human_face_IA	1532	350.80	137.60	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1]	1189940	whole_video	1179925	Trial Relative	Sahibu_1	1	clear	02-1	12	1	clear_goal_100.mp4	9388.00	9	2	1
Sahibu_1	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1]	1189940	whole_video	1179925	Trial Relative	Sahibu_1	1	clear	02-1	12	1	clear_goal_100.mp4	9388.00	9	2	1
Sahibu_1	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0]	1202158	whole_video	1192174	Trial Relative	Sahibu_1	2	clear	02-1	12	1	clear_goal_100.mp4	9484.00	4	2	1
Sahibu_1	2	56118.00	3402	3402	3	1	.	.	5859	0	565.00	352.90	1	0.2500	2	dog_face_IA	3402	565.00	352.90	469	524	751	.	325	RECTANGLE	[0, 2, 0]	1202158	whole_video	1192174	Trial Relative	Sahibu_1	2	clear	02-1	12	1	clear_goal_100.mp4	9484.00	4	2	1
Sahibu_1	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	1215834	whole_video	1205824	Trial Relative	Sahibu_1	3	clear	02-1	12	1	clear_goal_100.mp4	10010.00	1	2	1
Sahibu_1	3	56118.00	10010	10010	1	1	.	.	3330	0	568.20	330.00	1	1.0000	2	dog_face_IA	10010	568.20	330.00	469	524	751	.	325	RECTANGLE	[2]	1215834	whole_video	1205824	Trial Relative	Sahibu_1	3	clear	02-1	12	1	clear_goal_100.mp4	10010.00	1	2	1
Sahibu_1	4	56118.00	177	32	9	3	.	[2]	9848	1	535.00	131.50	0	0.2727	1	human_face_IA	24	518.90	83.80	259	197	541	.	-2	RECTANGLE	[2, 0, 1]	1226275	whole_video	1216263	Trial Relative	Sahibu_1	4	clear	02-1	12	1	clear_goal_100.mp4	8467.00	11	2	2
Sahibu_1	4	56118.00	2220	2220	1	1	.	.	94	0	569.70	340.60	1	0.0909	2	dog_face_IA	2220	569.70	340.60	469	524	751	.	325	RECTANGLE	[2, 0, 1]	1226275	whole_video	1216263	Trial Relative	Sahibu_1	4	clear	02-1	12	1	clear_goal_100.mp4	8467.00	11	2	2
Sahibu_2	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0]	1875660	whole_video	1865651	Trial Relative	Sahibu_2	1	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	6320.00	8	2	0
Sahibu_2	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0]	1875660	whole_video	1865651	Trial Relative	Sahibu_2	1	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	6320.00	8	2	0
Sahibu_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0]	1886374	whole_video	1876364	Trial Relative	Sahibu_2	2	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	7755.00	8	2	1
Sahibu_2	2	56118.00	2910	2910	1	1	.	.	370	0	495.60	338.80	1	0.1250	2	dog_face_IA	2910	495.60	338.80	469	524	751	.	325	RECTANGLE	[2, 0]	1886374	whole_video	1876364	Trial Relative	Sahibu_2	2	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	7755.00	8	2	1
Sahibu_2	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0]	1898562	whole_video	1888556	Trial Relative	Sahibu_2	3	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	6900.00	9	2	1
Sahibu_2	3	56118.00	323	180	1	4	.	.	1849	0	584.90	392.50	1	0.4444	2	dog_face_IA	82	565.60	360.90	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0]	1898562	whole_video	1888556	Trial Relative	Sahibu_2	3	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	6900.00	9	2	1
Sahibu_2	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0]	1913125	whole_video	1903119	Trial Relative	Sahibu_2	4	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	9335.00	7	2	1
Sahibu_2	4	56118.00	229	187	1	2	.	.	4219	0	532.20	404.20	1	0.2857	2	dog_face_IA	42	516.70	466.70	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0]	1913125	whole_video	1903119	Trial Relative	Sahibu_2	4	ambiguous	02-2	12	2	ambiguous_goal_100.mp4	9335.00	7	2	1
Schnee1	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0]	6009422	whole_video	5999411	Trial Relative	Schnee1	1	clear	16-1	30.3	1	clear_goal_100.mp4	9647.00	10	2	1
Schnee1	1	56118.00	4638	1231	4	3	.	.	2965	0	582.60	490.70	1	0.3000	2	dog_face_IA	3034	560.70	476.50	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0]	6009422	whole_video	5999411	Trial Relative	Schnee1	1	clear	16-1	30.3	1	clear_goal_100.mp4	9647.00	10	2	1
Schnee1	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2]	6020309	whole_video	6010297	Trial Relative	Schnee1	2	clear	16-1	30.3	1	clear_goal_100.mp4	9644.00	11	2	1
Schnee1	2	56118.00	5085	437	4	5	.	.	2672	0	471.60	351.50	1	0.4545	2	dog_face_IA	2745	568.70	518.30	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2]	6020309	whole_video	6010297	Trial Relative	Schnee1	2	clear	16-1	30.3	1	clear_goal_100.mp4	9644.00	11	2	1
Schnee1	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0]	6033088	whole_video	6023079	Trial Relative	Schnee1	3	clear	16-1	30.3	1	clear_goal_100.mp4	9613.00	8	2	1
Schnee1	3	56118.00	7388	1846	1	3	.	.	2433	0	504.50	340.20	1	0.3750	2	dog_face_IA	4723	549.00	476.60	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0]	6033088	whole_video	6023079	Trial Relative	Schnee1	3	clear	16-1	30.3	1	clear_goal_100.mp4	9613.00	8	2	1
Schnee1	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0]	6044005	whole_video	6033995	Trial Relative	Schnee1	4	clear	16-1	30.3	1	clear_goal_100.mp4	9702.00	10	2	1
Schnee1	4	56118.00	3162	180	1	6	.	.	541	0	470.50	330.00	1	0.6000	2	dog_face_IA	376	579.50	482.90	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0]	6044005	whole_video	6033995	Trial Relative	Schnee1	4	clear	16-1	30.3	1	clear_goal_100.mp4	9702.00	10	2	1
Schnee_2	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 2]	2995480	whole_video	2985471	Trial Relative	Schnee_2	1	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9683.00	11	2	1
Schnee_2	1	56118.00	8514	150	1	8	.	.	402	0	506.70	365.80	1	0.7273	2	dog_face_IA	3496	561.90	476.30	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 2]	2995480	whole_video	2985471	Trial Relative	Schnee_2	1	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9683.00	11	2	1
Schnee_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 2]	3006140	whole_video	2996132	Trial Relative	Schnee_2	2	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9774.00	8	2	1
Schnee_2	2	56118.00	4966	164	1	6	.	.	318	0	477.60	380.40	1	0.7500	2	dog_face_IA	1611	496.40	413.60	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 2]	3006140	whole_video	2996132	Trial Relative	Schnee_2	2	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9774.00	8	2	1
Schnee_2	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0]	3016579	whole_video	3006569	Trial Relative	Schnee_2	3	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9867.00	5	2	1
